playername,playerid,vsname,vsid,date,Play
T_Watson,3132,B Posey,9166,2016-08-17,Buster Posey grounded into a double play to shortstop (Grounder). Eduardo Nunez scored. Angel Pagan advanced to 3B. Brandon Belt out at second.
T_Watson,3132,D Span,8347,2016-08-16,Denard Span grounded out to second (Grounder).
T_Watson,3132,B Crawford,5343,2016-08-17,Brandon Crawford flied out to center (Fliner (Fly)).
T_Watson,3132,R Grichuk,1024,2016-05-06,Randal Grichuk grounded out to shortstop (Grounder).
T_Watson,3132,B Moss,4467,2016-05-06,Brandon Moss struck out swinging.
T_Watson,3132,F Galvis,6609,2016-07-24,Freddy Galvis fouled out to first (Fly).
T_Watson,3132,T Turner,1625,2016-09-23,Trea Turner struck out swinging.
T_Watson,3132,M Maldonado,6887,2016-08-25,Martin Maldonado grounded out to first (Grounder).
T_Watson,3132,S Vogt,5000,2016-07-02,Stephen Vogt grounded out to shortstop (Grounder).
T_Watson,3132,M Trout,1015,2016-06-05,Mike Trout flied out to shortstop (Fliner (Fly)).
T_Watson,3132,C Bethancourt,1002,2016-08-09,Christian Bethancourt grounded into a double play to third (Grounder). Alexei Ramirez out at second.
T_Watson,3132,J Francoeur,4792,2016-08-02,Jeff Francoeur reached on fielder's choice to third (Grounder). Gordon Beckham out at second.
T_Watson,3132,N Hundley,3376,2016-04-27,Nick Hundley struck out swinging.
T_Watson,3132,M Holliday,1873,2016-04-05,Matt Holliday struck out swinging.
T_Watson,3132,B Barnes,629&,2016-04-27,Brandon Barnes flied out to center (Fly).
T_Watson,3132,T Pham,2967,2016-09-07,Tommy Pham fouled out to second (Fly).
T_Watson,3132,C Gonzalez,7287,2016-05-20,Carlos Gonzalez reached on fielder's choice to pitcher (Grounder). Nolan Arenado out at second.
T_Watson,3132,C Robinson,6908,2016-07-17,Clint Robinson struck out looking.
T_Watson,3132,F Freeman,5361,2016-08-02,Freddie Freeman flied out to right (Fly).
T_Watson,3132,N Arenado,9777,2016-04-27,Nolan Arenado struck out swinging.
T_Watson,3132,K Plawecki,1380,2016-06-08,Kevin Plawecki struck out swinging.
T_Watson,3132,M Reynolds,7619,2016-05-20,Mark Reynolds grounded out to third (Grounder).
T_Watson,3132,N Ahmed,1214,2016-04-22,Nick Ahmed grounded out to pitcher (Grounder).
T_Watson,3132,T Story,1256,2016-05-20,Trevor Story struck out looking.
T_Watson,3132,Y Molina,7007,2016-05-06,Yadier Molina grounded out to third (Grounder). Stephen Piscotty advanced to 3B. Kolten Wong advanced to 2B.
T_Watson,3132,B Moss,4467,2016-09-06,Brandon Moss lined out to first (Liner).
T_Watson,3132,J Villar,1007,2016-08-26,Jonathan Villar struck out swinging.
T_Watson,3132,S Gennett,1033,2016-08-25,Scooter Gennett struck out looking.
T_Watson,3132,T Barnhart,1020,2016-08-05,Tucker Barnhart sacrificed to pitcher (Bunt Fly). Eugenio Suarez advanced to 2B.
T_Watson,3132,J Votto,4314,2016-09-16,Joey Votto struck out swinging.
T_Watson,3132,Z Cozart,2616,2016-05-11,Zack Cozart grounded out to second (Grounder).
T_Watson,3132,S Drew,4251,2016-07-17,Stephen Drew grounded out to second (Grounder).
T_Watson,3132,C Adames,6013,2016-05-21,Cristhian Adames flied out to second (Fly).
T_Watson,3132,G Stanton,4949,2016-06-01,Giancarlo Stanton grounded out to second (Grounder).
T_Watson,3132,M Kemp,5631,2016-08-02,Matt Kemp struck out swinging.
T_Watson,3132,J Heyward,4940,2016-08-29,Jason Heyward flied out to second (Fly).
T_Watson,3132,N Ahmed,1214,2016-04-24,Nick Ahmed fouled out to first (Fly).
T_Watson,3132,R Grichuk,1024,2016-07-06,Randal Grichuk flied out to right (Fliner (Fly)).
T_Watson,3132,D Espinosa,9219,2016-09-23,Danny Espinosa flied out to left (Fly).
T_Watson,3132,B Posey,9166,2016-06-22,Buster Posey reached on fielder's choice to third (Grounder). Denard Span out at third. Brandon Belt advanced to 2B.
T_Watson,3132,T Goeddel,1318,2016-07-23,Tyler Goeddel flied out to right (Fly).
T_Watson,3132,M Trout,1015,2016-06-04,Mike Trout flied out to shortstop (Fly).
T_Watson,3132,J Votto,4314,2016-08-06,Joey Votto grounded out to first (Grounder).
T_Watson,3132,B Hamilton,1019,2016-05-11,Billy Hamilton grounded out to shortstop (Grounder).
T_Watson,3132,W Contreras,1160,2016-08-29,Willson Contreras grounded out to second (Grounder).
T_Watson,3132,Y Puig,1422,2016-06-24,Yasiel Puig flied out to center (Fly).
T_Watson,3132,C Johnson,1191,2016-06-01,Chris Johnson struck out swinging.
T_Watson,3132,N Walker,7539,2016-06-07,Neil Walker flied out to center (Fly).
T_Watson,3132,S Gennett,1033,2016-08-26,Scooter Gennett lined out to first (Liner).
T_Watson,3132,M Pina,2829,2016-09-21,Manny Pina flied out to center (Fly).
T_Watson,3132,B Hamilton,1019,2016-08-05,Billy Hamilton struck out swinging.
T_Watson,3132,B Drury,1161,2016-04-22,Brandon Drury grounded out to shortstop (Grounder).
T_Watson,3132,J Gyorko,1081,2016-07-06,Jedd Gyorko flied out to left (Fliner (Fly)).
T_Watson,3132,B Phillips,791&,2016-05-11,Brandon Phillips grounded out to second (Grounder).
T_Watson,3132,A Diaz,1593,2016-05-08,Aledmys Diaz struck out swinging.
T_Watson,3132,M Carpenter,8090,2016-04-06,Matt Carpenter grounded out to second (Grounder).
T_Watson,3132,M Reed,1322,2016-09-20,Michael Reed struck out swinging.
T_Watson,3132,J Panik,1193,2016-06-20,Joe Panik struck out swinging.
T_Watson,3132,K Davis,9112,2016-07-03,Khris Davis struck out swinging.
